prompt_id,question,domain,domain_inconsistent,adversarial,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,p_halluc,hall_rate_naive,score_mean,score_std,len_mean,len_std,H_sem,D_cos,M_bar,K,sig2_S,label,type
q_299,"In 2018, for which movie did Olivia Colman win the Oscar?",Humanities,False,False,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15000000000000002,4.45,1.3219304066402287,19.15,14.234728659163125,1.2917601481737602,0.17796120047569275,23.556520462036133,5,0.1290319710969925,0,name
q_300,give me Argentina’s date of admission (dd/mm/yyyy format) into the UN,Social Sciences,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.8,0.8717797887081347,14.75,1.699264546796643,1.8192407046296353,0.12428925931453705,19.102556228637695,5,0.03117174096405506,1,date
q_301,At what year did Union of The COMOROS gain entry into the OIC?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703372,6.75,8.560811877386396,3.784183719757547,0.24096854031085968,33.204994201660156,15,0.024096641689538956,1,numeric
q_302,give me Viet Nam’s date of admission (dd/mm/yyyy format) into the UN,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.85,0.3570714214271425,11.55,3.9175885439897846,0.8841837197748608,0.05009312182664871,24.666614532470703,3,0.004577865824103355,1,date
q_303,Which year was Republic of GUINEA admitted to the OIC?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.8,0.4,9.05,16.31402770624103,3.241446071148209,0.24193032085895538,27.642114639282227,12,0.05059611797332764,1,numeric
q_304,give me the year when BRUNEI-DARUSSALAM became a member of the OIC,Social Sciences,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.6,1.2,7.8,5.2115256883181535,3.746439344649374,0.23443348705768585,29.172000885009766,15,0.026749225333333015,1,numeric
q_305,At what year did Republic of SIERRA LEONE receive membership in the OIC?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,7.05,11.926755635964039,3.6464393446508163,0.23222549259662628,30.46584701538086,14,0.030499529093503952,1,numeric
q_306,At what date did Georgia attain membership in the United Nations?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.05,0.21794494717703372,17.35,0.8529361054615989,0.28639695711307084,0.03532877191901207,12.487198829650879,2,0.01136536430567503,1,date
q_307,At what date did Dominica attain membership in the United Nations?,Social Sciences,False,False,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.44999999999999996,3.65,1.4924811556599298,17.65,0.7262919523166974,1.4567796494398262,0.07582983374595642,12.887359619140625,5,0.013038801029324532,0,date
q_308,When was Dominica admitted to the United Nations?,Social Sciences,False,False,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.19999999999999996,4.4,1.2,16.9,1.6999999999999997,0.8475846798188033,0.06360293924808502,12.06142520904541,4,0.01721850223839283,0,date
q_309,At what date did Rwanda attain membership in the United Nations?,Social Sciences,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.25,0.9420721840708386,16.45,3.4420197558991434,0.28639695711307084,0.057474277913570404,13.730171203613281,2,0.032776813954114914,1,date
q_310,Which year was Islamic Republic of PAKISTAN admitted to the OIC?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703372,5.0,3.0166206257996713,2.2464393446609163,0.14450237154960632,28.139795303344727,7,0.039246510714292526,1,numeric
q_311,what was the date when South Africa acquired membership in the United Nations?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.75,0.4330127018922193,15.9,1.7578395831246947,1.2567796494412689,0.1177254319190979,15.591276168823242,4,0.03343578800559044,1,date
q_312,When was Argentina granted UN membership?,Social Sciences,False,False,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.44999999999999996,3.6,1.562049935181331,17.15,8.850282481367474,1.7709505944460127,0.1362091302871704,14.038688659667969,6,0.04599011689424515,0,date
q_313,At what date did Timor-Leste secure its place in the United Nations?,Social Sciences,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.35,1.4924811556599298,16.8,2.379075450674064,-1.4428232973175175e-12,0.041062816977500916,17.9388427734375,1,0.0020160870626568794,1,date
q_314,At what date did Gabon receive membership in the United Nations?,Social Sciences,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.25,0.9420721840708386,16.0,3.714835124201342,0.5689955935849532,0.06755901873111725,16.178260803222656,3,0.03553144633769989,1,date
q_315,At what specific year did Republic of TAJIKISTAN enter the OIC?,Social Sciences,False,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.8,1.661324772583615,15.6,26.337046151761214,3.3219280948700494,0.2404191941022873,29.17205238342285,12,0.05199361965060234,1,numeric
q_316,When did Azerbaijan become a member state of the United Nations?,Social Sciences,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.6,1.2,16.35,1.9817921182606413,0.7219280948844771,0.06049708276987076,17.755807876586914,2,0.009800640866160393,1,date
q_317,When did Tonga achieve membership status within the United Nations?,Social Sciences,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.1,1.044030650891055,15.85,2.1041625412500813,1.6709505944474552,0.13094700872898102,25.798925399780273,5,0.01902325451374054,1,date
q_318,At what year did Republic of GUYANA secure its place in the OIC?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.85,0.3570714214271425,12.6,19.863030987238577,3.4464393446537027,0.2983955442905426,33.50593948364258,12,0.08702781051397324,1,numeric
q_319,At what year did People’s Democratic Republic of ALGERIA attain membership in the OIC?,Social Sciences,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.15,0.6538348415311012,8.0,15.836666315863324,3.408694969545529,0.20245449244976044,27.171091079711914,12,0.02456582896411419,1,numeric
q_320,At what date did Botswana gain entry into the United Nations?,Social Sciences,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.4,1.1135528725660044,17.95,1.6874537030686203,0.7475846798202459,0.05789879709482193,15.511558532714844,3,0.018185442313551903,1,date
q_321,Which year was Republic of TOGO admitted to the OIC?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.6,0.48989794855663565,7.8,15.42271052701178,2.758871848430933,0.22964632511138916,30.924203872680664,10,0.05576334521174431,1,numeric
q_322,give me the date when Romania became a member of the UN,Social Sciences,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.05,0.739932429347437,17.45,0.9205976319760983,0.7475846798202459,0.059610702097415924,15.406129837036133,3,0.0183256845921278,1,date
q_323,When did Peru become part of the United Nations?,Social Sciences,False,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.2,1.469693845669907,16.4,3.0886890422961004,1.2917601481737602,0.10437239706516266,14.165428161621094,5,0.03676671162247658,1,date
q_324,When did Gabon become a member state of the United Nations?,Social Sciences,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.15,0.6538348415311012,16.7,1.452583904633395,-1.4428232973175175e-12,0.019027631729841232,15.5582914352417,1,0.0006952527328394353,1,date
q_325,When was Bahrain admitted to the United Nations?,Social Sciences,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.35,1.4924811556599298,17.0,1.5811388300841898,1.1812908992263647,0.0770997554063797,14.252626419067383,3,0.014344160445034504,1,date
q_326,At what date did China secure its place in the United Nations?,Social Sciences,False,False,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.44999999999999996,3.65,1.4924811556599298,19.1,14.32445461439981,1.5954618442325508,0.16190704703330994,13.432992935180664,4,0.050533656030893326,0,date
q_327,When was Bolivia accepted as a member of the United Nations?,Social Sciences,False,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.2,1.469693845669907,20.25,12.356678356257397,1.7387586809077948,0.12749266624450684,19.25615692138672,5,0.04361528530716896,1,date
q_328,what was the date when Togo acquired membership in the United Nations?,Social Sciences,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.45,0.9205976319760985,15.8,1.6613247725836149,1.5588718484410324,0.15306061506271362,19.20551872253418,3,0.02663390524685383,1,date
q_329,what was the date when Chile acquired membership in the United Nations?,Social Sciences,False,False,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,3.5,1.5,15.7,3.132091952673165,1.2917601481737602,0.08151839673519135,10.95022201538086,5,0.027301065623760223,0,date
q_330,At what date did Ethiopia receive membership in the United Nations?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.5,0.5,15.5,2.1330729007701543,1.4366664819109167,0.11915801465511322,14.656498908996582,4,0.02806861512362957,1,date
q_331,At what date did Rwanda receive membership in the United Nations?,Social Sciences,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.25,0.9420721840708386,15.3,2.3473389188611002,0.5689955935849532,0.07375207543373108,16.46624183654785,3,0.02899186499416828,1,date
q_332,At what date did Albania receive membership in the United Nations?,Social Sciences,False,False,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.75,1.5451537140362444,17.1,1.5779733838059498,0.28639695711307084,0.04377232491970062,12.73851490020752,2,0.028802596032619476,0,date
q_333,The year when Republic of ALBANIA obtain its OIC membership?,Social Sciences,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.05,1.0712142642814275,21.7,24.809473996842414,3.384183719761876,0.3452199101448059,36.63243865966797,12,0.06071669980883598,1,numeric
q_334,When was El Salvador accepted as a member of the United Nations?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.15,0.3570714214271425,18.05,0.8046738469715541,2.0086949695556284,0.11579352617263794,20.344205856323242,5,0.015949850901961327,1,date
q_335,what was the year when State of PALESTINE acquired membership in the OIC?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.7,0.45825756949558394,8.2,15.220381072758988,3.0393538721513305,0.2610722780227661,35.521907806396484,11,0.05473177507519722,1,numeric
q_336,When was China granted UN membership?,Social Sciences,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.15,0.6538348415311012,16.5,0.5,0.28639695711307084,0.02514727972447872,13.813565254211426,2,0.016433503478765488,1,date
q_337,Republic of TOGO year of admission into the OIC,Social Sciences,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.05,1.0712142642814273,9.9,17.52113010053861,3.208694969545529,0.2766898274421692,32.694488525390625,12,0.057994991540908813,1,numeric
q_338,When did Georgia obtain its United Nations membership?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.3,0.45825756949558394,18.2,7.769169839822013,1.3190352743330953,0.13645216822624207,17.23554039001465,4,0.055198784917593,1,date
q_339,what was the date when France acquired membership in the United Nations?,Social Sciences,False,False,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.65,1.388344337691482,19.9,13.80543371285379,1.8427376486064537,0.10029995441436768,16.234455108642578,5,0.01476770918816328,1,date
q_340,what was the date when United Arab Emirates acquired membership in the United Nations?,Social Sciences,False,False,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.95,1.4309088021254186,17.0,1.6733200530681511,0.28639695711307084,0.043155841529369354,12.920572280883789,2,0.028878269717097282,0,date
q_341,what was the date when Republic of Moldova acquired membership in the United Nations?,Social Sciences,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.55,1.2439855304624727,17.1,1.3,0.28639695711307084,0.03163144737482071,13.846475601196289,2,0.007377787493169308,1,date
q_342,At what specific date did Singapore enter the United Nations?,Social Sciences,False,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.15,1.5256146302392357,18.7,0.45825756949558405,1.4190352743316528,0.0822858214378357,15.709851264953613,5,0.023799579590559006,1,date
q_343,At what date did Equatorial Guinea gain entry into the United Nations?,Social Sciences,False,False,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.95,1.4309088021254186,17.45,0.9205976319760986,0.8841837197748609,0.05475003272294998,14.686767578125,3,0.010433454066514969,0,date
q_344,When did Singapore obtain its United Nations membership?,Social Sciences,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.25,0.9420721840708386,16.7,3.7563279941985894,2.2464393446609163,0.16097889840602875,17.453527450561523,7,0.03639296814799309,1,date
q_345,When did Rwanda become a member state of the United Nations?,Social Sciences,False,False,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.75,1.299038105676658,19.45,18.285171587928836,1.1917601481752027,0.15099330246448517,17.67823600769043,4,0.0804734006524086,1,date
q_346,At what year did Kingdom of MOROCCO receive membership in the OIC?,Social Sciences,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.6,1.2,4.2,0.39999999999999997,3.141446071149652,0.16411373019218445,26.30666732788086,11,0.021301932632923126,1,numeric
q_347,give me the date when Georgia became a member of the UN,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.55,0.4974937185533099,16.0,3.1144823004794873,1.0219280948815916,0.09069611132144928,13.431730270385742,4,0.04598701745271683,1,date
q_348,When was Qatar granted UN membership?,Social Sciences,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.2,1.6613247725836149,19.1,8.245604889879214,1.9609640474364678,0.2024645358324051,23.470619201660156,5,0.04666794091463089,1,date
q_349,When was Algeria granted UN membership?,Social Sciences,False,False,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.44999999999999996,3.65,1.4924811556599298,16.7,1.5524174696260025,0.28639695711307084,0.05165178328752518,13.59617805480957,2,0.005633980967104435,0,date
q_350,When did Trinidad and Tobago become a member state of the United Nations?,Social Sciences,False,False,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.050000000000000044,4.85,0.6538348415311012,17.9,1.4456832294800956,-1.4428232973175175e-12,0.017028655856847763,10.433279037475586,1,0.0011008690344169736,0,date
q_351,When was Armenia granted UN membership?,Social Sciences,False,False,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,3.5,1.5,16.7,8.075270893288966,1.6437519544132886,0.10142423957586288,16.255563735961914,5,0.0278092660009861,0,date
q_352,Which year did Republic of AZERBAIJAN achieve membership status within the OIC?,Social Sciences,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.65,0.9096702699330124,6.0,3.96232255123179,3.4219280948700495,0.23849985003471375,31.72066879272461,12,0.02660101093351841,1,numeric
q_353,which year was Republic of IRAQ accepted as a member of the OIC?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.75,0.4330127018922193,10.55,15.695461127345064,3.9841837197546632,0.33381950855255127,35.451560974121094,17,0.04107660427689552,1,numeric
q_354,When did Republic of MOZAMBIQUE become a member state of the OIC?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.8,0.4,14.55,9.473515714875866,2.6577174691157213,0.17360928654670715,27.066091537475586,10,0.042555637657642365,1,numeric
q_355,When did Djibouti become part of the United Nations?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703372,14.45,1.8296174463531987,1.7128876215123894,0.12736082077026367,19.621280670166016,4,0.025051044300198555,1,date
q_356,When did Australia become part of the United Nations?,Social Sciences,False,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,3.05,1.4309088021254186,27.55,18.54042879763033,1.9149798205092678,0.1522875726222992,21.745759963989258,5,0.05018865317106247,1,date
q_357,At what year did Arab Republic of EGYPT attain membership in the OIC?,Social Sciences,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.3,0.9,13.75,23.24193408475293,3.0609640474278113,0.23581448197364807,31.23150634765625,11,0.06224970519542694,1,numeric
q_358,At what date did Cyprus secure its place in the United Nations?,Social Sciences,False,False,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.75,1.5451537140362444,16.2,2.227105745132009,0.5689955935849532,0.05916004627943039,15.018655776977539,3,0.008086412213742733,0,date
q_359,the year when Republic of Türkiye granted OIC membership?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,9.25,14.689707280950154,2.8393538721527736,0.21699686348438263,42.01921844482422,10,0.05170238018035889,1,numeric
q_360,When was Angola accepted as a member of the United Nations?,Social Sciences,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.45,1.3219304066402287,15.8,2.6570660511172846,2.157717469121492,0.14323373138904572,22.362483978271484,6,0.03462839126586914,1,date
q_361,When did Tuvalu become part of the United Nations?,Social Sciences,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.15,0.6538348415311012,17.7,8.264986388373545,1.1219280948801489,0.11506668478250504,18.43921661376953,5,0.05536879599094391,1,date
q_362,what was the year when Hashemite Kingdom of JORDAN acquired membership in the OIC?,Social Sciences,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.3,0.9,8.3,14.244648117801997,2.323219672323966,0.18453380465507507,27.630844116210938,8,0.051413554698228836,1,numeric
q_363,what was the date when Dominica acquired membership in the United Nations?,Social Sciences,False,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.2,1.469693845669907,16.6,1.8,1.9804820237131844,0.11207984387874603,15.44239616394043,6,0.013714785687625408,1,date
q_364,When was Afghanistan admitted to the United Nations?,Social Sciences,False,False,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15000000000000002,4.55,1.0712142642814275,16.25,2.947456530637899,0.5689955935849532,0.050159186124801636,14.403714179992676,3,0.008068565279245377,0,date
q_365,When did Senegal achieve membership status within the United Nations?,Social Sciences,False,False,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.9,1.374772708486752,15.4,3.277193921634788,0.7475846798202459,0.06718947738409042,15.500885009765625,3,0.01409368496388197,1,date
q_366,When did Saint Kitts and Nevis obtain its United Nations membership?,Social Sciences,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.4,1.1135528725660044,16.2,1.74928556845359,0.8475846798188033,0.07614102214574814,22.17597770690918,4,0.02140052616596222,1,date
q_367,give me Saint Lucia’s date of admission (dd/mm/yyyy format) into the UN,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.65,0.4769696007084729,15.1,2.6627053911388696,2.2192407046253075,0.12496727705001831,25.444860458374023,8,0.02398185431957245,1,date
q_368,When was Peru accepted as a member of the United Nations?,Social Sciences,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.35,1.1521718621802912,15.75,3.948100809249936,1.7387586809077948,0.14645817875862122,13.48231029510498,5,0.03548465669155121,1,date
q_369,When was Belarus admitted to the United Nations?,Social Sciences,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.7,0.9,18.65,10.946574806760331,2.7709505944402415,0.18884757161140442,20.752056121826172,10,0.030863184481859207,1,date
q_370,At what year did Republic of CAMEROON secure its place in the OIC?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.85,0.3570714214271425,4.35,0.47696960070847283,3.541446071145323,0.2506418824195862,31.506183624267578,14,0.033356063067913055,1,numeric
q_371,give me Bahrain’s date of admission (dd/mm/yyyy format) into the UN,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,16.3,1.004987562112089,0.28639695711307084,0.038980353623628616,23.531986236572266,2,0.002229902194812894,1,date
q_372,what was the date when Finland acquired membership in the United Nations?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.21794494717703367,17.4,2.2891046284519194,0.28639695711307084,0.03627277538180351,14.762170791625977,2,0.019228331744670868,1,date
q_373,When did Cambodia obtain its United Nations membership?,Social Sciences,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.35,1.4924811556599298,18.65,8.609732864613164,1.2917601481737602,0.11558444797992706,15.81708812713623,5,0.04327317699790001,1,date
q_374,At what date did Barbados receive membership in the United Nations?,Social Sciences,False,False,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.6,1.42828568570857,17.05,1.16081867662439,0.7219280948844771,0.06380296498537064,14.281732559204102,2,0.00825192965567112,1,date
q_375,When was Croatia granted UN membership?,Social Sciences,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.4,1.1135528725660044,22.85,15.650159743593672,1.8166422780855538,0.18125975131988525,20.97480010986328,7,0.06345228105783463,1,date
q_376,At what date did Finland gain entry into the United Nations?,Social Sciences,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.15,0.6538348415311012,20.2,8.231646250902669,0.28639695711307084,0.03292497247457504,15.029156684875488,2,0.0203146580606699,1,date
q_377,At what date did Tonga gain entry into the United Nations?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.6,0.48989794855663565,16.9,1.6703293088490065,2.421127473327088,0.16411352157592773,24.9454288482666,7,0.019700244069099426,1,date
q_378,At what date did Ivory Coast attain membership in the United Nations?,Social Sciences,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.35,1.3883443376914821,17.15,1.2757350822173075,1.336160254368041,0.08951012790203094,16.299755096435547,4,0.011399655602872372,1,date
q_379,At what date did Bangladesh secure its place in the United Nations?,Social Sciences,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.6,1.2,19.1,8.425556361451749,0.5689955935849532,0.04646814614534378,19.120723724365234,3,0.01527181826531887,1,date
q_380,The year when Islamic Republic of AFGHANISTAN obtain its OIC membership?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,12.6,24.617879681239806,2.070950594443127,0.16321644186973572,29.562870025634766,8,0.0924711748957634,1,numeric
q_381,give me Thailand’s date of admission (dd/mm/yyyy format) into the UN,Social Sciences,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.25,0.9420721840708386,16.0,1.224744871391589,2.2954618442296657,0.16059556603431702,22.62775230407715,6,0.022548185661435127,1,date
q_382,When was Togo admitted to the United Nations?,Social Sciences,False,False,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.65,1.5898113095584643,17.25,1.5124483462254175,1.6192407046310782,0.14127317070960999,16.168718338012695,4,0.029892653226852417,1,date
q_383,When was Peru granted UN membership?,Social Sciences,False,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.9,1.57797338380595,21.45,13.782144245363272,2.5211274733256452,0.22005271911621094,17.054256439208984,8,0.05130044370889664,1,date
q_384,At what year did Republic of DJIBOUTI gain entry into the OIC?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,5.95,7.365290218314549,2.526120746832582,0.17938809096813202,28.04800033569336,7,0.03910337761044502,1,numeric
q_385,Which year did Republic of ALBANIA achieve membership status within the OIC?,Social Sciences,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.1,1.044030650891055,9.75,16.247692143809225,3.203701696041478,0.21638593077659607,28.51145362854004,11,0.04500124976038933,1,numeric
q_386,When was Uruguay admitted to the United Nations?,Social Sciences,False,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.8,1.661324772583615,16.95,1.16081867662439,1.9567796494398262,0.14363832771778107,17.01889991760254,5,0.021937059238553047,1,date
q_387,give me the date when El Salvador became a member of the UN,Social Sciences,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.7,0.9,16.25,1.6393596310755,1.97095059444457,0.13425660133361816,19.971323013305664,7,0.023905891925096512,1,date
q_388,State of PALESTINE year of admission into the OIC,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,8.55,18.23588495247763,2.908694969548415,0.26612886786460876,36.54523468017578,10,0.05733511224389076,1,numeric
q_389,Which year was Republic of The Gambia admitted to the OIC?,Social Sciences,False,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.75,0.4330127018922193,6.25,8.443192524158146,2.560964047429254,0.21339718997478485,32.652408599853516,10,0.07048804312944412,1,numeric
q_390,When was Thailand granted UN membership?,Social Sciences,False,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.2,1.4696938456699067,19.8,12.253978945632314,1.7199730940162041,0.1330091506242752,15.917325019836426,4,0.0240752175450325,1,date
q_391,When was Barbados granted UN membership?,Social Sciences,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.35,1.4924811556599298,16.35,2.2197972880423116,0.5689955935849532,0.08012279123067856,16.809894561767578,3,0.027219338342547417,1,date
q_392,At what date did Slovenia gain entry into the United Nations?,Social Sciences,False,False,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.7,1.6155494421403511,16.45,3.4420197558991434,1.1567796494427114,0.0871933251619339,14.640958786010742,3,0.030071398243308067,0,date
q_393,the year when Republic of NIGER granted OIC membership?,Social Sciences,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.85,0.8529361054615991,18.1,23.78213615300358,3.6219280948671635,0.3731074333190918,38.6672248840332,14,0.05907190218567848,1,numeric
q_394,When was Republic of Korea accepted as a member of the United Nations?,Social Sciences,False,False,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.4,10.692988356862644,0.28639695711307084,0.018924716860055923,11.308135032653809,2,0.011431423015892506,0,date
q_395,When was Slovenia granted UN membership?,Social Sciences,False,False,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.30000000000000004,4.1,1.374772708486752,15.95,2.8543825952384165,1.0219280948815916,0.06618613749742508,15.400224685668945,4,0.005991420708596706,0,date
q_396,When did Bosnia and Herzegovina obtain its United Nations membership?,Social Sciences,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.1,0.7000000000000001,25.1,19.743100060527475,1.4190352743316528,0.13304956257343292,20.652957916259766,5,0.04717244580388069,1,date
q_397,At what specific date did Armenia enter the United Nations?,Social Sciences,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.45,1.3219304066402287,15.9,2.3,1.8387586809063523,0.13086536526679993,16.312633514404297,6,0.02934384159743786,1,date
q_398,When did Benin become a member state of the United Nations?,Social Sciences,False,False,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.35,1.4924811556599298,17.55,0.9205976319760985,-1.4428232973175175e-12,0.03054117038846016,12.110201835632324,1,0.001536280964501202,1,date
q_399,When did Belarus become part of the United Nations?,Social Sciences,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.3,1.1874342087037917,17.15,1.3883443376914821,1.4609640474379104,0.14996665716171265,15.464019775390625,4,0.04024000093340874,1,date
