prompt_id,question,domain,domain_inconsistent,adversarial,dataset,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,hall_rate_merged,p_halluc,score_mean,score_std,len_mean,len_std,H_sem,D_cos,D_cos_var,D_pair,K,sig2_S,label,type,domain_canonical,lam2,lam3,SGR,spectral_entropy,ipr_fiedler,HFER,largest_cluster_frac,second_largest_cluster_frac,singleton_cluster_frac
triviaqa_00329_t1.0,In which year was the Juilliard School founded in New York?,,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.7,0.9,4.0,0.0,0.5689955935849532,0.0392230860888958,0.0130609478801488,0.0809554085135459,3,0.0288700833916664,0,,Humanities,9.83804988861084,13.49830150604248,0.7288361337104894,4.233911037445068,0.902177095413208,30.71367145465274,0.9,0.05,0.1
triviaqa_00330_t1.0,"Which London river, now flowing underground, rises in Hampstead, flows through St. Pancras, down Farringdon Street and enters the Thames by Blackfriars Bridge?",,True,False,triviaqa,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.2,4.2,1.6,16.8,31.96185226171975,1.2917601481737602,0.1315487176179886,0.0471569672226905,0.2587287425994873,5,0.0982622429728508,0,,STEM,5.182492733001709,5.715763568878174,0.9067017313579774,4.180866718292236,0.7490560412406921,16.030383802620918,0.75,0.1,0.15
triviaqa_00331_t1.0,Which US city began as a trading post on the Chisholm Trail in the 1860’s and is now the largest city in Kansas?,,False,False,triviaqa,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.1,4.6,1.2,8.05,3.153965757582032,0.4689955935863958,0.0786106288433075,0.0479916706681251,0.158991277217865,2,0.1077783182263374,0,,Social Sciences,3.179788827896118,4.888214588165283,0.6505010702863994,4.178652286529541,0.4743167459964752,11.349052228409846,0.9,0.1,0.0
triviaqa_00332_t1.0,What controversial relic went on display in 2010 in the Italian city whose name it bears?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,33.0,72.97670861309108,0.2863969571130708,0.0318417772650718,0.0106047224253416,0.0659679844975471,2,0.0234310496598482,0,,Humanities,9.545690536499023,18.839061737060547,0.5066967062724572,4.2363104820251465,0.9026188850402832,29.819904959476844,0.95,0.05,0.05
triviaqa_00333_t1.0,"From 1937 to 1942 Alan Lomax, who contributed more than 10,000 field recordings of folk music from the USA, the Caribbean, Ireland, Great Britain, Spain, and Italy, was Assistant in Charge of the Archive of Folk Song of what establishment?",,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.15,1.796524422322168,-1.4428232973175177e-12,0.0081092240288853,6.895064143463969e-05,0.0170025955885648,1,0.0002749639679677,0,,Humanities,19.181337356567383,19.324886322021484,0.992571807513494,4.24786376953125,0.7750685214996338,64.05307514023207,1.0,0.0,0.0
triviaqa_00334_t1.0,What old English coin took its name from being a quarter of a penny?,,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.45,0.49749371855331,33.55,44.92936122403701,3.8464393446479326,0.4387152791023254,0.0146229090169072,0.7210099697113037,16,0.0408222042024135,1,,History,2.7786929607391357,3.2497501373291016,0.8550481836343273,4.186081886291504,0.12738047540187836,10.857873334516626,0.15,0.15,0.7
triviaqa_00335_t1.0,Which British Prime Minister married Clementine Hozier on September 12th 1908?,,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,34.1,42.94170467040172,1.2917601481737602,0.0873093828558921,0.02051243185997,0.1757851094007492,5,0.043229017406702,1,,Humanities,8.820487022399902,10.949179649353027,0.8055842809068577,4.224114894866943,0.8919626474380493,27.227904572298485,0.75,0.1,0.15
triviaqa_00336_t1.0,When was the current theme for the BBC television programme Top Gear first released on an album?,,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,15.6,23.102813681454474,3.241446071148209,0.3157291114330292,0.0360156148672103,0.5597613453865051,12,0.0703900754451751,1,,Entertainment,3.7285168170928955,4.284002304077148,0.870334921351714,4.160860061645508,0.4348258376121521,11.778224315927332,0.25,0.2,0.45
triviaqa_00337_t1.0,The Habit of Art is a play by Alan Bennett about a fictional meeting between Benjamin Britten and which poet?,,False,False,triviaqa,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.1,0.7000000000000001,15.95,19.785032221353596,3.203701696041478,0.368701308965683,0.0232988502830266,0.6331178545951843,11,0.0548900142312049,1,,Humanities,2.021121025085449,4.500826835632324,0.44905549455802285,4.1734137535095215,0.8995009064674377,6.287906645867906,0.25,0.15,0.3
triviaqa_00338_t1.0,"What criminal offence took place in Cheddington, Buckinghamshire in August (8th) 1963?",,False,False,triviaqa,20,16,4,0,20,0.8,0.2,0.0,0.2,0.2,0.2,4.2,1.6,23.5,2.313006701244076,1.0219280948815916,0.1200864538550376,0.0446466729044914,0.2376337796449661,4,0.0985094457864761,0,,Law & Business,6.483541965484619,6.903913974761963,0.9391110578426713,4.187151908874512,0.5409442186355591,24.45727334835169,0.8,0.1,0.1
triviaqa_00339_t1.0,"""What Latin expression means """"Seize the Day""""?""",,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,-1.4428232973175177e-12,-1.1920928955078125e-07,0.0,1.1920928955078125e-07,1,3.552713678800501e-15,0,,Humanities,19.999998092651367,19.999998092651367,0.9999999995,4.247927665710449,0.4471019208431244,59.58967594245132,1.0,0.0,0.0
triviaqa_00340_t1.0,On which island are the Cuillin Hills?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,-1.4428232973175177e-12,0.0,0.0,0.0,1,0.0,0,,STEM,20.0,20.0,0.9999999995,4.247927665710449,0.31735387444496155,71.39727592468262,1.0,0.0,0.0
triviaqa_00341_t1.0,"March 30, 1853 saw the birth of one of the most influential painters of all time, Vincent van Gogh, in what European country?",,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,1.2649110640673518,-1.4428232973175177e-12,0.0073013780638575,0.0004643128777388,0.0153151722624897,1,0.001070360885933,0,,Humanities,18.014245986938477,18.77240562438965,0.9596130798461823,4.247520446777344,0.893690824508667,55.78844270255877,1.0,0.0,0.0
triviaqa_00342_t1.0,What does someone need to wear if they are myopic?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,-1.4428232973175177e-12,0.0,0.0,-3.5762786865234375e-07,1,5.684341886080803e-14,0,,Medicine & Health,20.0000057220459,20.0000057220459,0.9999999995000001,4.247927665710449,0.24564489722251892,61.28697241409918,1.0,0.0,0.0
triviaqa_00343_t1.0,The King of Wishful Thinking was a hit song used during the opening credits of the movie Pretty Woman. Who sang it?,,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.75,0.4330127018922193,9.95,3.383415434143433,1.8332062193378391,0.2462188750505447,0.0542893223464489,0.4545411467552185,6,0.1254745125770568,1,,Humanities,4.328732490539551,5.136285781860352,0.842774850534883,4.145534038543701,0.5046599507331848,16.00922642849241,0.6,0.15,0.15
triviaqa_00344_t1.0,The 1938 work The Black Jacobins by C. L. R. James is an account of what upheaval that took place between 1791 and 1804?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,22.05,0.2179449471770336,-1.4428232973175177e-12,0.0008823245880194,1.3292361472849734e-05,0.0018568011000752,1,3.104005372733809e-05,0,,Humanities,19.628583908081055,19.98143196105957,0.9823412023978276,4.247916221618652,0.9026316404342651,61.31898153919019,1.0,0.0,0.0
triviaqa_00345_t1.0,"What is the symbol for the chemical element protactinium, atomic number 91?",,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.55,2.39739441894737,0.2863969571130708,0.0115472497418522,0.0023004529066383,0.0241695698350667,2,0.0052576106972992,0,,STEM,15.166045188903809,19.7583065032959,0.7675781919213657,4.245778560638428,0.902631402015686,47.37816942584959,0.95,0.05,0.05
triviaqa_00346_t1.0,Which Scottish percussionist born in 1965 has been deaf since the age of 12?,,True,False,triviaqa,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,1.6,1.42828568570857,31.05,55.242623942025055,4.08418371975322,0.4051811099052429,0.0015350891044363,0.6802005767822266,18,0.0138133624568581,1,,Entertainment,4.799657344818115,5.287591457366943,0.9077209112012196,4.238839149475098,0.1460513323545456,17.727984325188686,0.15,0.05,0.85
triviaqa_00347_t1.0,"Tintern Abbey, made famous by Wordsworth’s poetry, stands on which river?",,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.9,2.142428528562855,0.609840304713515,0.0378740057349205,0.0057318387553095,0.0782243609428405,2,0.0166773740202188,0,,Humanities,14.17151927947998,15.045791625976562,0.9418925652003529,4.242136478424072,0.24215684831142426,54.36495793890458,0.85,0.15,0.0
triviaqa_00348_t1.0,Which river runs through The Grand Canyon,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.9,2.861817604250837,0.9340680553726056,0.0618554651737213,0.0016150595620274,0.1261945515871048,2,0.0173250399529933,0,,STEM,14.730338096618652,16.574718475341797,0.8887232751280656,4.245640277862549,0.06978021562099457,62.66135086231316,0.65,0.35,0.0
triviaqa_00349_t1.0,What colour is the liqueur Galliano?,,True,False,triviaqa,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.2,1.2884098726725124,8.95,14.249473674490575,1.7709505944460129,0.1628646105527877,0.0328643657267093,0.31495201587677,6,0.0708892047405242,0,,STEM,6.782788276672363,7.555868625640869,0.8976847803676863,4.2002434730529785,0.8834043145179749,20.663513607825735,0.6,0.2,0.2
triviaqa_00350_t1.0,What type of creature is a bufflehead?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.45,5.23903617090014,1.6804820237160698,0.1202636733651161,0.0061881127767264,0.2379620820283889,4,0.0333507619798183,0,,STEM,11.12501335144043,12.661120414733887,0.8786752655560699,4.239232063293457,0.13508722186088562,45.15024394342072,0.5,0.25,0.05
triviaqa_00351_t1.0,"""Which writer is considered to have been the first to use the term """"cold war"""" in articles in 1945 and 1946?""",,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,13.7,1.452583904633395,0.5689955935849532,0.0716810077428817,0.0343507751822471,0.1454987674951553,3,0.0717172995209693,1,,Humanities,5.161068439483643,7.426530838012695,0.6949501113113561,4.203350067138672,0.9003130793571472,16.058815928261083,0.9,0.05,0.1
triviaqa_00352_t1.0,"""What was special about """"The Daily Courant"""" that appeared in the early 18th century?""",,False,False,triviaqa,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.8,1.3638181696985856,52.75,19.203840761680983,2.26096404743214,0.1167657822370529,0.0093629425391554,0.2314708977937698,8,0.0205567628145217,0,,Humanities,10.163105010986328,11.536138534545898,0.8809797985471733,4.2365193367004395,0.8941379189491272,31.43994474657302,0.5,0.2,0.3
triviaqa_00353_t1.0,"Which English road in Anglo-Saxon times went from Axminster via Bath, Cirencester, Leicester and Newark to Lincoln?",,False,False,triviaqa,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.7,0.9,11.65,2.26439837484485,2.823219672322524,0.3213879466056824,0.0094210421666502,0.5678797364234924,9,0.0722975805401802,1,,Humanities,4.671956539154053,5.169440746307373,0.9037644030359906,4.213776111602783,0.07109688967466354,19.692558173628413,0.25,0.25,0.25
triviaqa_00354_t1.0,With what country did the United States re-establish diplomatic relations in 2015?,,False,False,triviaqa,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.45,3.6,1.562049935181331,6.15,2.7436289836637897,2.2192407046253075,0.202420949935913,0.0259457342326641,0.3830186128616333,8,0.0689712315797805,0,,Social Sciences,7.638064384460449,8.427379608154297,0.9063391861458926,4.207077980041504,0.1706097275018692,30.109795450331603,0.55,0.1,0.25
triviaqa_00355_t1.0,Which former US boxer is referred to as the ‘Poet laureate of boxing’?,,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.2179449471770337,11.25,1.2196310917650468,1.6709505944474552,0.1580324321985244,0.0230950322002172,0.3064113855361938,5,0.0632179304957389,1,,Humanities,6.491133689880371,9.424678802490234,0.6887379208379889,4.214300632476807,0.8963322639465332,20.08855003919325,0.6,0.2,0.1
triviaqa_00356_t1.0,Which country defeated the Ivory Coast to win football's Africa Cup of Nations?,,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.9,0.3,27.0,64.07183468576501,2.1609640474335823,0.1825736761093139,0.0200218893587589,0.3492782115936279,7,0.0587190315127372,1,,Social Sciences,6.411550521850586,9.182982444763184,0.6981991475465505,4.216389179229736,0.8563597202301025,20.452855703371824,0.5,0.2,0.2
triviaqa_00357_t1.0,Marc Dutroux hit the headlines over a 'house of horrors' in which country?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,-1.4428232973175177e-12,1.1920928955078125e-07,0.0,4.172325134277344e-07,1,1.2789769243681806e-13,0,,Social Sciences,19.99999237060547,19.99999237060547,0.9999999994999997,4.247927665710449,0.4999999701976776,19.99999475479035,1.0,0.0,0.0
triviaqa_00358_t1.0,"When introduced into Britain in 1752, what caused a riot over eleven lost days?",,True,False,triviaqa,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.6,1.8000000000000005,27.95,10.956619004054124,3.5037016960371496,0.3011437654495239,0.0170775316655635,0.5385262966156006,14,0.0494502075016498,1,,Social Sciences,3.675424575805664,6.10590124130249,0.6019462851649681,4.205471515655518,0.8991725444793701,11.429647312339512,0.25,0.15,0.6
triviaqa_00359_t1.0,Chang Beer originates from which country?,,False,False,triviaqa,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.35,1.1521718621802912,5.7,1.14455231422596,1.8437519544132883,0.1043036729097366,0.0071730911731719,0.2081349194049835,5,0.0226797703653574,1,,Social Sciences,12.808358192443848,13.36849308013916,0.9581003712296879,4.239517688751221,0.24784664809703827,33.59991049861901,0.55,0.15,0.05
triviaqa_00360_t1.0,The 1887 novel A Study in Scarlet introduced what classic fictional character?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,-1.4428232973175177e-12,0.0,0.0,0.0,1,0.0,0,,Humanities,20.0,20.0,0.9999999995,4.247927665710449,0.31735387444496155,71.39727592468262,1.0,0.0,0.0
triviaqa_00361_t1.0,"The big-selling country and western hit song, notably by Elvis Presley in 1957, is '(What?) Christmas'?",,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.2,0.4,102.25,135.27005396613103,4.321928094858508,0.4396810531616211,0.0259163789451122,0.7221499681472778,20,0.036775168031454,1,,Humanities,1.7167185544967651,2.1590306758880615,0.7951339301093061,4.13964319229126,0.13581964373588562,7.0000899445548725,0.05,0.05,1.0
triviaqa_00362_t1.0,"""Who plays the part of Ric Griffin in TV's """"Holby City""""?""",,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.25,0.4330127018922193,12.8,2.4819347291981715,3.8464393446479326,0.3819681107997894,0.0101642562076449,0.6505647301673889,16,0.025825435295701,1,,Humanities,2.5069947242736816,4.6909589767456055,0.5344311752367146,4.211273670196533,0.8998955488204956,7.802845829521857,0.15,0.15,0.7
triviaqa_00363_t1.0,What is the state capital of Florida?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,0.0,-1.4428232973175177e-12,0.0,0.0,-4.76837158203125e-07,1,1.2789769243681806e-13,0,,Social Sciences,20.00000762939453,20.00000762939453,0.9999999995000002,4.247927665710449,0.4750502109527588,54.83966535173204,1.0,0.0,0.0
triviaqa_00364_t1.0,What is the surname of the father and son TV comedy characters with the first names Albert Edward Ladysmith and Harold Albert Kitchener?,,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.1,0.3,13.7,21.20165087911788,3.1219280948686063,0.3439008593559265,0.0449789837002754,0.5995092988014221,13,0.0725003406405448,1,,Humanities,3.7393805980682373,3.991647481918335,0.9368013096444894,4.139617919921875,0.7308781743049622,9.717056910727194,0.4,0.05,0.6
triviaqa_00365_t1.0,In which body of water are the Mascarene Islands?,,True,False,triviaqa,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15,4.55,1.0712142642814275,14.3,2.027313493271329,0.609840304713515,0.0538723245263099,0.0091715101152658,0.1103601828217506,2,0.0257824938744306,0,,STEM,12.496724128723145,13.531939506530762,0.9234983731236023,4.238119602203369,0.25210490822792053,47.89117436925153,0.85,0.15,0.0
triviaqa_00366_t1.0,Sea World is in Mission Bay Park in which US city?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,-1.4428232973175177e-12,0.0,0.0,-1.1920928955078125e-07,1,0.0,0,,Social Sciences,20.000001907348633,20.000001907348633,0.9999999995,4.247927665710449,0.25971585512161255,72.80560234123186,1.0,0.0,0.0
triviaqa_00367_t1.0,Caroline of Brunswick was the queen consort of which British King?,,True,False,triviaqa,20,19,1,0,20,0.95,0.05,0.0,0.05,0.05,0.05,4.85,0.6538348415311012,11.35,2.612948526090784,0.2863969571130708,0.0407091304659843,0.0016834568232297,0.0839590802788734,2,0.0074712708592414,0,,Humanities,14.723190307617188,17.439903259277344,0.8442243102089907,4.246098041534424,0.8753216862678528,44.09791904436133,0.95,0.05,0.05
triviaqa_00368_t1.0,What was the name of the eponymous 'Knight of the Holy Grail' in an opera by Wagner?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,-1.4428232973175177e-12,-1.1920928955078125e-07,0.0,2.980232238769531e-07,1,5.684341886080803e-14,0,,Humanities,19.9999942779541,19.9999942779541,0.9999999994999998,4.247927188873291,0.5833331942558289,35.84961819182536,1.0,0.0,0.0
triviaqa_00369_t1.0,"By congressional resolution, Sam Wilson, of Troy, New York, a meat supplier for the Army during the War of 1812,is recognized as the progenitor of what famous American symbol?",,True,False,triviaqa,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,1.6,1.2,15.1,7.347788783028538,2.8086949695498578,0.2591787278652191,0.0068136067129671,0.4749302864074707,9,0.0478269569575786,1,,History,7.0410284996032715,7.663877010345459,0.9187293168863881,4.2304582595825195,0.2667202353477478,26.285944141909567,0.3,0.2,0.25
triviaqa_00370_t1.0,"The Levant, (deriving from 15th century French, lever, 'rising', relating to the Eastern sunrise) refers to what part of the world?",,False,False,triviaqa,20,17,3,0,20,0.85,0.15,0.0,0.15,0.15,0.15,4.55,1.0712142642814275,35.5,26.22117464950798,2.26096404743214,0.1603962182998657,0.0077714859507977,0.3105952441692352,8,0.0269326064735651,0,,Humanities,10.72484016418457,11.243288040161133,0.953888232369077,4.236968517303467,0.24001307785511017,41.590053330328374,0.5,0.2,0.3
triviaqa_00371_t1.0,"What NZ thoroughbred racehorse, foaled in 1925 by the brood mare Marsa and the sire of Phar Lap, was the first horse to win both the Melbourne Cup and Cox Plate in the same year?",,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,8.0,0.0,-1.4428232973175177e-12,-1.1920928955078125e-07,0.0,-2.384185791015625e-07,1,1.4210854715202004e-14,1,,STEM,20.000003814697266,20.000003814697266,0.9999999995000001,4.247927665710449,0.32143455743789673,70.8435765921713,1.0,0.0,0.0
triviaqa_00372_t1.0,Which lake in the Lake District is separated from Crummock Water by a narrow alluvial flat?,,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.95,0.2179449471770337,11.95,2.5194245374688244,2.2232196723254085,0.2475940287113189,0.0306579023599624,0.4567213654518127,7,0.0746579095721244,1,,Geography,4.912290096282959,7.213087558746338,0.6810246027744723,4.191125869750977,0.23824860155582428,18.734888302552122,0.5,0.15,0.15
triviaqa_00373_t1.0,Who in the Muslim faith proclaims the hours of prayer from a minaret?,,True,False,triviaqa,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.2,1.4,9.45,4.598641103630507,2.970950594440241,0.2562539875507355,0.0100501086562871,0.4703596830368042,10,0.04831163585186,0,,Humanities,7.165628433227539,7.580324172973633,0.945293137900678,4.226071834564209,0.13875643908977509,28.671903203456168,0.3,0.15,0.3
triviaqa_00374_t1.0,Who was married to Whitney Houston from 1992 to 2007?,,False,False,triviaqa,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.1,1.57797338380595,11.8,2.0149441679609885,1.8332062193378391,0.1479480415582656,0.0255192816257476,0.2884288430213928,6,0.0625505447387695,0,,Humanities,7.70744514465332,9.575387001037598,0.8049225724003539,4.213222503662109,0.239461749792099,29.456379957385707,0.6,0.15,0.15
triviaqa_00375_t1.0,"After 23 years on the air, America's Most Wanted will be winding down. Who has been the host of the series since its inception?",,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,-1.4428232973175177e-12,5.960464477539064e-08,0.0,-1.1920928955078125e-07,1,0.0,0,,Entertainment,20.000001907348633,20.000001907348633,0.9999999995,4.247927665710449,0.25971585512161255,72.80560234123186,1.0,0.0,0.0
triviaqa_00376_t1.0,"What, alternatively called milk acid, is produced in the human body in power exercises?",,False,False,triviaqa,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.05,1.6575584454250776,11.95,7.385627935389109,1.3917601481723174,0.1653728485107422,0.0647337138652801,0.3193655610084533,6,0.12027058750391,0,,Medicine & Health,3.043738603591919,6.011883735656738,0.506287002936618,4.146137237548828,0.8980153799057007,9.437844806214457,0.75,0.05,0.25
triviaqa_00377_t1.0,"Which chain of European retailers began with a store near a crossroads in Annecy, France in 1958?",,False,False,triviaqa,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,4.05,1.4654350889752843,8.5,0.9746794344808964,1.2567796494412689,0.2072091102600097,0.0646439492702484,0.3910344243049621,4,0.1609193533658981,0,,Law & Business,2.966677188873291,3.8646912574768066,0.7676362698980055,4.129384994506836,0.8547872304916382,9.4687046273026,0.7,0.2,0.1
triviaqa_00378_t1.0,On which island is Reina Sofia Airport?,,True,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,-1.4428232973175177e-12,-1.1920928955078125e-07,0.0,5.960464477539064e-08,1,0.0,0,,Geography,19.999998092651367,19.999998092651367,0.9999999995,4.247927665710449,0.46620193123817444,55.36829897229154,1.0,0.0,0.0
triviaqa_00379_t1.0,"What word links take, write and stand",,False,False,triviaqa,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.25,1.6085707942145413,10.55,13.650915720199874,3.384183719761876,0.3711872398853302,0.0138154057785868,0.6364152431488037,12,0.044877678155899,1,,Language,4.647021293640137,4.827542781829834,0.9626059247998354,4.20414924621582,0.6901839375495911,13.974265405441884,0.2,0.15,0.35
triviaqa_00380_t1.0,What is the capital of Algeria,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.75,3.753331853167263,0.5689955935849532,0.0401356928050518,0.0175043549388647,0.0828006640076637,3,0.0377727337181568,0,,Social Sciences,7.224099159240723,15.477823257446289,0.46673870313759164,4.227506637573242,0.9023743867874146,22.560807606000708,0.9,0.05,0.1
triviaqa_00381_t1.0,In what year did the War of 1812 start?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,-1.4428232973175177e-12,0.0,0.0,-5.960464477539062e-07,1,2.273736754432321e-13,0,,STEM,20.000009536743164,20.000009536743164,0.9999999995000002,4.247927665710449,0.47227033972740173,60.16378410518428,1.0,0.0,0.0
triviaqa_00382_t1.0,What is the name of the German anti-Islamisation group that organised a march in Newcastle last month (March 2015)?,,False,False,triviaqa,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.1,1.57797338380595,11.6,11.2,1.5567796494383834,0.2050096988677978,0.0849298536777496,0.387358546257019,6,0.1599242538213729,0,,Social Sciences,2.2847156524658203,3.338463306427002,0.6843614669131792,4.091872215270996,0.8765465021133423,7.315669101886215,0.7,0.1,0.2
triviaqa_00383_t1.0,Which element-atomic number 27- is named after the German wordfor 'goblin'?,,False,False,triviaqa,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.2,1.833030277982336,23.6,47.37657649092008,1.336160254368041,0.1610855311155319,0.0235181841999292,0.3118133246898651,4,0.0893347114324569,1,,STEM,7.449357032775879,8.932062149047852,0.8340019247660466,4.212101936340332,0.09003546833992004,31.075871772913615,0.65,0.25,0.1
triviaqa_00384_t1.0,Singer Eleonara Fagan was better known by what stage name?,,False,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.3,0.4582575694955839,34.55,66.38860971582399,3.7219280948657207,0.4275160431861877,0.0104059679433703,0.7076441049575806,15,0.0368433818221092,1,,Humanities,3.1010735034942627,3.743131637573242,0.8284703279150654,4.201696872711182,0.7167519330978394,9.593730999555703,0.2,0.1,0.6
triviaqa_00385_t1.0,On what island would you find the city of Palermo?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,-1.4428232973175177e-12,-1.1920928955078125e-07,0.0,1.1920928955078125e-07,1,3.552713678800501e-15,0,,Geography,19.999998092651367,19.999998092651367,0.9999999995,4.247927665710449,0.4471019208431244,59.58967594245132,1.0,0.0,0.0
triviaqa_00386_t1.0,‘Back to Bedlam’ was the debut album for which British singer?,,True,False,triviaqa,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,13.0,0.0,-1.4428232973175177e-12,5.960464477539064e-08,0.0,-1.1920928955078125e-07,1,0.0,1,,Humanities,20.000001907348633,20.000001907348633,0.9999999995,4.247927665710449,0.25971585512161255,72.80560234123186,1.0,0.0,0.0
triviaqa_00387_t1.0,In which range of hills is the Cheddar Gorge?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.5,2.598076211353316,0.8112781244562475,0.0487987697124481,0.0033400717657059,0.1002272963523864,2,0.0154032092541456,0,,STEM,14.921810150146484,16.191356658935547,0.9215910967346675,4.244295120239258,0.11666668206453323,61.394436643869994,0.75,0.25,0.0
triviaqa_00388_t1.0,What type of creature is a copperhead?,,False,False,triviaqa,20,20,0,0,20,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.6,4.420407221060069,0.4689955935863958,0.0342435427010059,0.0021528142970055,0.0708573907613754,2,0.0061873472295701,0,,STEM,15.048908233642578,16.80828857421875,0.8953266216390376,4.2457966804504395,0.8812703490257263,48.307713591926586,0.9,0.1,0.0
